activity_id,rep_id,hcp_id,account_id,date_id,activity_type,status,time_of_day,duration_min
2667,9,3000000028,1017,20241014,call,completed,13:15,37
2668,9,3000000001,1018,20241014,call,completed,11:00,23
2669,9,3000000023,1018,20241015,call,cancelled,10:45,30
2670,9,3000000012,1018,20241015,call,completed,11:00,43
2671,9,3000000003,1022,20241017,lunch_meeting,cancelled,12:30,72
2672,9,3000000007,1016,20241017,call,completed,17:15,44
2673,9,3000000015,1023,20241018,lunch_meeting,completed,13:00,79
2674,9,3000000008,1018,20241021,call,completed,10:00,28
2675,9,3000000022,1017,20241021,lunch_meeting,completed,13:00,87
2676,9,3000000024,1019,20241023,call,cancelled,08:30,22
2677,9,3000000027,1020,20241023,call,completed,14:15,19
2678,9,3000000003,1019,20241024,call,completed,08:00,26
2679,9,3000000013,1021,20241024,lunch_meeting,completed,12:45,90
2680,9,3000000008,1022,20241028,call,completed,16:45,26
2681,9,3000000002,1020,20241029,lunch_meeting,completed,12:30,80
2682,9,3000000014,1022,20241031,call,completed,17:15,37
2683,9,3000000014,1021,20241104,call,completed,17:45,20
2684,9,3000000015,1019,20241104,call,completed,14:15,28
2685,9,3000000005,1020,20241107,call,completed,10:30,45
2686,9,3000000009,1018,20241108,call,completed,16:00,32
2687,9,3000000016,1017,20241111,lunch_meeting,completed,11:30,89
2688,9,3000000027,1017,20241111,lunch_meeting,completed,11:30,85
2689,9,3000000010,1023,20241114,call,cancelled,08:30,32
2690,9,3000000008,1019,20241114,call,completed,11:00,40
2691,9,3000000027,1021,20241120,lunch_meeting,completed,12:30,71
2692,9,3000000028,1023,20241120,lunch_meeting,cancelled,13:30,68
2693,9,3000000011,1023,20241121,lunch_meeting,completed,13:15,83
2694,9,3000000007,1021,20241122,call,completed,17:45,42
2695,9,3000000013,1022,20241125,lunch_meeting,cancelled,11:45,66
2696,9,3000000005,1017,20241126,call,completed,13:00,32
2697,9,3000000030,1016,20241127,lunch_meeting,cancelled,13:15,76
2698,9,3000000003,1021,20241127,call,completed,17:15,25
2699,9,3000000019,1022,20241128,lunch_meeting,completed,12:15,63
2700,9,3000000028,1020,20241203,call,completed,17:00,23
2701,9,3000000004,1020,20241205,call,cancelled,12:15,22
2702,9,3000000027,1017,20241209,lunch_meeting,completed,12:15,82
2703,9,3000000019,1022,20241211,call,completed,15:15,18
2704,9,3000000029,1016,20241212,call,completed,09:45,45
2705,9,3000000017,1021,20241212,call,completed,09:00,26
2706,9,3000000003,1020,20241213,lunch_meeting,completed,12:30,83
2707,9,3000000029,1023,20241217,lunch_meeting,completed,13:30,88
2708,9,3000000016,1016,20241218,call,completed,10:00,37
2709,9,3000000017,1022,20241218,lunch_meeting,cancelled,11:15,88
2710,9,3000000015,1023,20241219,call,completed,14:30,28
2711,9,3000000001,1017,20241224,lunch_meeting,cancelled,13:00,89
2712,9,3000000023,1021,20241225,call,completed,16:00,15
2713,9,3000000030,1021,20241225,lunch_meeting,completed,13:00,61
2714,9,3000000028,1018,20241230,call,completed,10:30,29
2715,9,3000000028,1019,20241231,call,completed,17:30,22
2716,9,3000000019,1017,20241231,call,completed,16:00,30
2717,9,3000000020,1021,20250108,lunch_meeting,completed,13:15,65
2718,9,3000000001,1018,20250109,lunch_meeting,completed,12:15,83
2719,9,3000000012,1021,20250109,call,cancelled,10:15,19
2720,9,3000000008,1019,20250110,call,completed,13:45,37
2721,9,3000000027,1019,20250113,lunch_meeting,completed,11:45,73
2722,9,3000000003,1021,20250113,call,completed,09:00,32
2723,9,3000000002,1018,20250114,lunch_meeting,completed,11:15,86
2724,9,3000000002,1017,20250116,call,completed,10:45,18
2725,9,3000000021,1019,20250117,call,completed,15:45,44
2726,9,3000000025,1020,20250120,lunch_meeting,completed,12:15,70
2727,9,3000000015,1020,20250120,call,completed,11:15,19
2728,9,3000000017,1016,20250122,call,completed,12:30,19
2729,9,3000000012,1018,20250122,call,completed,13:45,16
2730,9,3000000006,1021,20250123,call,completed,08:45,22
2731,9,3000000028,1019,20250124,call,cancelled,09:00,23
2732,9,3000000022,1023,20250127,lunch_meeting,completed,11:00,75
2733,9,3000000011,1019,20250128,lunch_meeting,completed,13:30,70
2734,9,3000000005,1016,20250128,call,completed,14:15,27
2735,9,3000000002,1020,20250129,lunch_meeting,completed,13:15,81
2736,9,3000000012,1022,20250129,call,completed,12:45,16
2737,9,3000000011,1020,20250130,call,completed,09:30,17
2738,9,3000000024,1020,20250131,call,completed,13:30,28
2739,9,3000000001,1017,20250203,lunch_meeting,completed,11:30,74
2740,9,3000000016,1021,20250204,call,completed,08:15,15
2741,9,3000000009,1018,20250204,lunch_meeting,cancelled,13:00,62
2742,9,3000000028,1023,20250205,call,completed,09:15,24
2743,9,3000000003,1019,20250205,call,completed,14:45,29
2744,9,3000000019,1023,20250206,lunch_meeting,completed,13:15,66
2745,9,3000000003,1018,20250206,lunch_meeting,completed,12:15,62
2746,9,3000000021,1022,20250211,call,completed,13:45,35
2747,9,3000000014,1021,20250212,call,completed,11:30,21
2748,9,3000000004,1017,20250212,lunch_meeting,completed,11:00,90
2749,9,3000000022,1021,20250213,call,completed,10:00,20
2750,9,3000000004,1017,20250213,lunch_meeting,completed,12:45,85
2751,9,3000000009,1020,20250214,lunch_meeting,completed,12:45,60
2752,9,3000000002,1016,20250217,call,completed,16:45,27
2753,9,3000000010,1020,20250217,lunch_meeting,completed,12:45,78
2754,9,3000000030,1020,20250218,call,completed,11:45,43
2755,9,3000000014,1016,20250219,lunch_meeting,cancelled,11:00,73
2756,9,3000000011,1019,20250221,lunch_meeting,completed,13:30,72
2757,9,3000000019,1022,20250224,call,cancelled,15:00,18
2758,9,3000000019,1021,20250225,call,completed,14:15,25
2759,9,3000000007,1016,20250225,lunch_meeting,completed,13:00,65
2760,9,3000000012,1017,20250226,call,completed,15:45,36
2761,9,3000000010,1019,20250228,call,cancelled,17:30,44
2762,9,3000000020,1021,20250303,lunch_meeting,completed,12:45,81
2763,9,3000000014,1019,20250303,lunch_meeting,cancelled,12:30,83
2764,9,3000000023,1020,20250305,call,completed,12:00,27
2765,9,3000000030,1019,20250306,call,completed,12:30,33
2766,9,3000000015,1020,20250306,call,completed,12:45,23
2767,9,3000000025,1018,20250310,call,completed,17:30,31
2768,9,3000000014,1018,20250310,lunch_meeting,completed,11:30,63
2769,9,3000000015,1018,20250317,call,completed,09:45,39
2770,9,3000000002,1023,20250317,lunch_meeting,completed,13:15,66
2771,9,3000000021,1022,20250318,lunch_meeting,completed,13:00,87
2772,9,3000000009,1022,20250326,lunch_meeting,completed,11:15,83
2773,9,3000000008,1016,20250327,call,completed,13:00,19
2774,9,3000000025,1017,20250327,call,completed,15:30,42
2775,9,3000000028,1021,20250328,lunch_meeting,completed,13:15,80
2776,9,3000000027,1023,20250331,call,completed,14:00,44
2777,9,3000000019,1019,20250331,call,completed,13:30,21
2778,9,3000000023,1021,20250401,lunch_meeting,completed,11:00,67
2779,9,3000000018,1021,20250402,call,cancelled,12:15,21
2780,9,3000000027,1022,20250402,call,cancelled,10:00,42
2781,9,3000000015,1020,20250407,call,completed,11:00,15
2782,9,3000000008,1023,20250408,lunch_meeting,completed,13:30,85
2783,9,3000000013,1016,20250409,call,completed,13:15,33
2784,9,3000000028,1020,20250409,lunch_meeting,completed,11:15,88
2785,9,3000000003,1023,20250410,lunch_meeting,cancelled,11:45,68
2786,9,3000000007,1016,20250410,lunch_meeting,completed,12:00,64
2787,9,3000000026,1021,20250414,call,completed,16:30,28
2788,9,3000000013,1021,20250414,call,completed,13:15,21
2789,9,3000000005,1019,20250417,call,completed,10:30,27
2790,9,3000000019,1017,20250417,call,completed,08:15,15
2791,9,3000000014,1023,20250422,lunch_meeting,completed,13:00,81
2792,9,3000000026,1023,20250423,lunch_meeting,cancelled,11:45,87
2793,9,3000000005,1023,20250424,lunch_meeting,completed,12:15,88
2794,9,3000000021,1021,20250429,call,completed,10:15,38
2795,9,3000000018,1020,20250430,lunch_meeting,completed,11:15,68
2796,9,3000000023,1018,20250430,call,completed,12:45,17
2797,9,3000000026,1016,20250501,call,completed,10:15,36
2798,9,3000000026,1018,20250501,lunch_meeting,completed,12:00,74
2799,9,3000000030,1020,20250502,lunch_meeting,completed,11:45,80
2800,9,3000000023,1023,20250505,lunch_meeting,completed,12:00,79
2801,9,3000000026,1018,20250505,lunch_meeting,completed,12:15,77
2802,9,3000000005,1023,20250506,call,completed,09:15,19
2803,9,3000000020,1016,20250507,lunch_meeting,completed,13:15,82
2804,9,3000000030,1018,20250508,call,completed,11:45,33
2805,9,3000000015,1016,20250521,call,completed,16:45,40
2806,9,3000000030,1016,20250521,call,completed,08:45,24
2807,9,3000000002,1019,20250522,call,completed,17:30,37
2808,9,3000000012,1018,20250522,lunch_meeting,completed,11:45,63
2809,9,3000000013,1020,20250528,call,completed,15:15,20
2810,9,3000000028,1020,20250530,call,completed,14:15,27
2811,9,3000000011,1020,20250602,lunch_meeting,completed,11:15,83
2812,9,3000000024,1016,20250602,call,completed,12:30,24
2813,9,3000000029,1016,20250603,lunch_meeting,completed,13:15,76
2814,9,3000000019,1021,20250604,call,completed,08:15,15
2815,9,3000000028,1021,20250604,lunch_meeting,completed,13:15,62
2816,9,3000000025,1021,20250605,call,completed,15:45,23
2817,9,3000000020,1018,20250605,lunch_meeting,completed,13:00,65
2818,9,3000000014,1019,20250606,lunch_meeting,completed,12:45,70
2819,9,3000000019,1018,20250611,call,completed,14:30,32
2820,9,3000000005,1016,20250616,lunch_meeting,completed,11:15,78
2821,9,3000000010,1017,20250616,call,completed,14:15,16
2822,9,3000000011,1021,20250618,lunch_meeting,completed,11:45,81
2823,9,3000000024,1018,20250618,lunch_meeting,completed,13:30,69
2824,9,3000000025,1018,20250619,call,completed,09:30,36
2825,9,3000000009,1016,20250619,lunch_meeting,completed,11:00,67
2826,9,3000000019,1019,20250624,call,completed,09:15,42
2827,9,3000000024,1020,20250701,call,completed,16:15,42
2828,9,3000000018,1022,20250702,lunch_meeting,cancelled,12:00,63
2829,9,3000000004,1021,20250703,lunch_meeting,completed,11:45,69
2830,9,3000000010,1018,20250703,call,completed,14:15,33
2831,9,3000000015,1023,20250704,call,completed,16:30,39
2832,9,3000000013,1022,20250707,lunch_meeting,cancelled,12:30,84
2833,9,3000000024,1017,20250707,lunch_meeting,completed,11:30,81
2834,9,3000000005,1022,20250710,call,completed,11:15,15
2835,9,3000000010,1017,20250710,call,completed,17:30,32
2836,9,3000000024,1023,20250715,call,completed,17:45,19
2837,9,3000000019,1020,20250716,call,completed,16:15,18
2838,9,3000000018,1016,20250717,call,completed,14:45,28
2839,9,3000000001,1018,20250717,call,completed,13:15,38
2840,9,3000000011,1019,20250721,lunch_meeting,completed,11:00,70
2841,9,3000000021,1016,20250721,lunch_meeting,completed,12:15,88
2842,9,3000000029,1019,20250722,call,cancelled,16:15,44
2843,9,3000000014,1018,20250722,call,completed,14:45,20
2844,9,3000000025,1022,20250723,call,cancelled,10:15,43
2845,9,3000000020,1022,20250724,call,completed,15:45,43
2846,9,3000000024,1017,20250724,lunch_meeting,completed,13:30,89
2847,9,3000000006,1022,20250725,lunch_meeting,completed,12:30,90
2848,9,3000000017,1018,20250804,call,cancelled,17:15,18
2849,9,3000000022,1019,20250804,lunch_meeting,cancelled,12:00,76
2850,9,3000000011,1016,20250805,lunch_meeting,cancelled,12:45,72
2851,9,3000000002,1022,20250807,lunch_meeting,scheduled,13:00,60
2852,9,3000000021,1017,20250807,lunch_meeting,scheduled,11:00,79
2853,9,3000000020,1023,20250811,lunch_meeting,scheduled,11:45,89
2854,9,3000000023,1017,20250812,lunch_meeting,scheduled,13:15,78
2855,9,3000000028,1019,20250812,lunch_meeting,scheduled,12:45,65
2856,9,3000000022,1016,20250813,call,scheduled,14:45,26
2857,9,3000000023,1022,20250813,lunch_meeting,scheduled,11:30,78
2858,9,3000000015,1019,20250818,lunch_meeting,scheduled,13:30,78
2859,9,3000000029,1018,20250819,lunch_meeting,scheduled,12:15,79
2860,9,3000000009,1022,20250819,call,scheduled,15:30,43
2861,9,3000000028,1016,20250821,lunch_meeting,scheduled,12:45,64
2862,9,3000000025,1022,20250821,lunch_meeting,scheduled,13:15,62
2863,9,3000000019,1022,20250822,lunch_meeting,scheduled,11:00,77
2864,9,3000000015,1020,20250825,lunch_meeting,scheduled,12:30,81
2865,9,3000000020,1020,20250825,lunch_meeting,scheduled,12:00,90
2866,9,3000000007,1020,20250826,call,scheduled,14:45,22
2867,9,3000000010,1023,20250826,lunch_meeting,scheduled,11:45,83
2868,9,3000000018,1017,20250827,lunch_meeting,scheduled,12:00,68
2869,9,3000000010,1021,20250827,call,scheduled,17:15,36
2870,9,3000000017,1022,20250828,call,scheduled,13:15,18
2871,9,3000000027,1016,20250828,call,scheduled,14:15,45
2872,9,3000000002,1022,20250829,lunch_meeting,scheduled,12:00,60
2873,9,3000000006,1020,20250901,lunch_meeting,scheduled,12:00,84
2874,9,3000000008,1016,20250901,call,scheduled,08:30,30
2875,9,3000000022,1019,20250902,lunch_meeting,scheduled,12:00,77
2876,9,3000000014,1019,20250903,call,scheduled,10:45,40
2877,9,3000000030,1016,20250904,call,scheduled,08:15,16
2878,9,3000000024,1022,20250905,lunch_meeting,scheduled,11:30,80
2879,9,3000000013,1020,20250910,call,scheduled,16:30,39
2880,9,3000000007,1023,20250911,lunch_meeting,scheduled,12:45,78
2881,9,3000000002,1023,20250911,call,scheduled,09:45,20
2882,9,3000000029,1016,20250912,call,scheduled,09:15,28
2883,9,3000000029,1017,20250915,call,scheduled,11:30,44
2884,9,3000000010,1020,20250916,call,scheduled,17:00,27
2885,9,3000000009,1021,20250917,lunch_meeting,scheduled,13:15,86
2886,9,3000000006,1020,20250918,call,scheduled,14:15,40
2887,9,3000000030,1021,20250923,lunch_meeting,scheduled,12:15,70
2888,9,3000000025,1018,20250924,call,scheduled,10:00,34
2889,9,3000000008,1019,20250926,lunch_meeting,scheduled,12:00,68
2890,9,3000000010,1023,20250929,lunch_meeting,scheduled,12:30,81
2891,9,3000000012,1019,20250930,lunch_meeting,scheduled,12:15,63
2892,9,3000000008,1021,20251002,call,scheduled,15:00,19
2893,9,3000000010,1021,20251002,lunch_meeting,scheduled,11:00,65
2894,9,3000000008,1022,20251007,call,scheduled,10:00,44
2895,9,3000000028,1017,20251007,lunch_meeting,scheduled,11:15,80
2896,9,3000000016,1018,20251008,lunch_meeting,scheduled,12:15,79
2897,9,3000000018,1021,20251009,lunch_meeting,scheduled,13:15,65
2898,9,3000000022,1020,20251013,call,scheduled,13:15,37
2899,9,3000000028,1021,20251013,call,scheduled,14:00,31
2900,9,3000000016,1021,20251014,call,scheduled,15:00,16
2901,9,3000000030,1016,20251015,call,scheduled,13:30,34
2902,9,3000000015,1023,20251017,lunch_meeting,scheduled,12:45,67
2903,9,3000000021,1019,20251020,lunch_meeting,scheduled,11:30,74
2904,9,3000000024,1020,20251021,call,scheduled,15:00,26
2905,9,3000000019,1020,20251021,lunch_meeting,scheduled,11:30,69
2906,9,3000000007,1016,20251022,lunch_meeting,scheduled,11:45,76
2907,9,3000000018,1016,20251022,call,scheduled,11:00,31
2908,9,3000000003,1017,20251024,call,scheduled,11:15,28
2909,9,3000000016,1018,20251028,call,scheduled,13:15,30
2910,9,3000000018,1023,20251028,call,scheduled,08:30,41
2911,9,3000000014,1018,20251029,lunch_meeting,scheduled,13:00,70
2912,9,3000000006,1017,20251029,lunch_meeting,scheduled,13:15,73
2913,9,3000000027,1019,20251030,lunch_meeting,scheduled,13:00,75
2914,9,3000000019,1017,20251104,lunch_meeting,scheduled,12:45,66
2915,9,3000000010,1020,20251104,lunch_meeting,scheduled,12:00,83
2916,9,3000000015,1022,20251105,call,scheduled,17:45,33
2917,9,3000000008,1019,20251107,lunch_meeting,scheduled,11:30,88
2918,9,3000000021,1022,20251110,lunch_meeting,scheduled,12:00,79
2919,9,3000000019,1016,20251111,call,scheduled,09:00,32
2920,9,3000000020,1021,20251111,lunch_meeting,scheduled,11:00,77
2921,9,3000000023,1021,20251113,call,scheduled,09:00,32
2922,9,3000000020,1022,20251113,lunch_meeting,scheduled,12:15,80
2923,9,3000000013,1020,20251114,lunch_meeting,scheduled,13:30,79
2924,9,3000000015,1021,20251117,lunch_meeting,scheduled,11:30,86
2925,9,3000000025,1023,20251117,lunch_meeting,scheduled,13:30,78
2926,9,3000000025,1018,20251118,call,scheduled,17:00,20
2927,9,3000000024,1023,20251121,call,scheduled,10:30,31
2928,9,3000000007,1023,20251124,call,scheduled,15:00,44
2929,9,3000000011,1020,20251124,lunch_meeting,scheduled,12:00,85
2930,9,3000000026,1019,20251125,lunch_meeting,scheduled,12:15,76
2931,9,3000000017,1017,20251126,call,scheduled,10:15,35
2932,9,3000000017,1021,20251201,lunch_meeting,scheduled,13:00,84
2933,9,3000000003,1019,20251201,lunch_meeting,scheduled,13:00,68
2934,9,3000000019,1016,20251202,call,scheduled,17:15,41
2935,9,3000000015,1016,20251204,lunch_meeting,scheduled,12:15,77
2936,9,3000000030,1022,20251205,call,scheduled,11:30,17
2937,9,3000000027,1021,20251208,call,scheduled,15:00,39
2938,9,3000000027,1021,20251208,call,scheduled,10:45,15
2939,9,3000000024,1017,20251209,call,scheduled,17:15,40
2940,9,3000000019,1017,20251209,call,scheduled,11:15,42
2941,9,3000000016,1020,20251210,call,scheduled,13:30,18
2942,9,3000000008,1022,20251210,call,scheduled,17:00,37
2943,9,3000000011,1017,20251211,call,scheduled,08:30,25
2944,9,3000000002,1018,20251211,lunch_meeting,scheduled,11:45,66
2945,9,3000000003,1021,20251212,lunch_meeting,scheduled,11:45,84
2946,9,3000000005,1023,20251215,call,scheduled,11:30,31
2947,9,3000000020,1022,20251216,call,scheduled,11:30,22
2948,9,3000000026,1016,20251216,call,scheduled,13:30,42
2949,9,3000000003,1021,20251217,lunch_meeting,scheduled,12:15,62
2950,9,3000000011,1022,20251218,lunch_meeting,scheduled,11:45,78
2951,9,3000000006,1021,20251218,lunch_meeting,scheduled,11:00,72
2952,9,3000000008,1022,20251219,call,scheduled,10:15,30
2953,9,3000000006,1023,20251222,call,scheduled,10:45,39
2954,9,3000000013,1022,20251223,call,scheduled,13:15,24
2955,9,3000000006,1017,20251223,lunch_meeting,scheduled,12:30,62
2956,9,3000000022,1022,20251224,call,scheduled,08:00,34
2957,9,3000000023,1023,20251224,lunch_meeting,scheduled,13:00,70
2958,9,3000000028,1020,20251225,lunch_meeting,scheduled,12:00,71
2959,9,3000000004,1016,20251225,call,scheduled,16:00,19
2960,9,3000000007,1016,20251226,lunch_meeting,scheduled,11:45,73
2961,9,3000000005,1017,20251230,lunch_meeting,scheduled,13:15,81
2962,9,3000000015,1017,20251231,call,scheduled,17:30,40
